"DATE","state","land_rig_count"
2005-03-24,"Oklahoma",153
2005-04-01,"Oklahoma",155
2005-04-08,"Oklahoma",146
2005-04-15,"Oklahoma",153
2005-04-22,"Oklahoma",152
2005-04-29,"Oklahoma",158
2005-05-06,"Oklahoma",155
2005-05-13,"Oklahoma",146
2005-05-20,"Oklahoma",149
2005-05-27,"Oklahoma",151
2005-06-03,"Oklahoma",154
2005-06-10,"Oklahoma",149
2005-06-17,"Oklahoma",150
2005-06-24,"Oklahoma",147
2005-07-01,"Oklahoma",150
2005-07-08,"Oklahoma",148
2005-07-15,"Oklahoma",151
2005-07-22,"Oklahoma",148
2005-07-29,"Oklahoma",148
2005-08-05,"Oklahoma",153
2005-08-12,"Oklahoma",163
2005-08-19,"Oklahoma",159
2005-08-26,"Oklahoma",160
2005-09-02,"Oklahoma",150
2005-09-09,"Oklahoma",152
2005-09-16,"Oklahoma",154
2005-09-23,"Oklahoma",152
2005-09-30,"Oklahoma",155
2005-10-07,"Oklahoma",156
2005-10-14,"Oklahoma",156
2005-10-21,"Oklahoma",154
2005-10-28,"Oklahoma",153
2005-11-04,"Oklahoma",152
2005-11-11,"Oklahoma",155
2005-11-18,"Oklahoma",156
2005-11-23,"Oklahoma",149
2005-12-02,"Oklahoma",147
2005-12-09,"Oklahoma",152
2005-12-16,"Oklahoma",153
2005-12-22,"Oklahoma",155
2005-12-30,"Oklahoma",154
2006-01-06,"Oklahoma",149
2006-01-13,"Oklahoma",151
2006-01-20,"Oklahoma",156
2006-01-27,"Oklahoma",155
2006-02-03,"Oklahoma",157
2006-02-10,"Oklahoma",173
2006-02-17,"Oklahoma",173
2006-02-24,"Oklahoma",174
2006-03-03,"Oklahoma",169
2006-03-10,"Oklahoma",169
2006-03-17,"Oklahoma",165
2006-03-24,"Oklahoma",165
2006-03-31,"Oklahoma",168
2006-04-07,"Oklahoma",172
2006-04-13,"Oklahoma",173
2006-04-21,"Oklahoma",175
2006-04-28,"Oklahoma",174
2006-05-05,"Oklahoma",177
2006-05-12,"Oklahoma",178
2006-05-19,"Oklahoma",177
2006-05-26,"Oklahoma",182
2006-06-02,"Oklahoma",182
2006-06-09,"Oklahoma",182
2006-06-16,"Oklahoma",180
2006-06-23,"Oklahoma",183
2006-06-30,"Oklahoma",186
2006-07-07,"Oklahoma",183
2006-07-14,"Oklahoma",188
2006-07-21,"Oklahoma",189
2006-07-28,"Oklahoma",191
2006-08-04,"Oklahoma",194
2006-08-11,"Oklahoma",195
2006-08-18,"Oklahoma",195
2006-08-25,"Oklahoma",195
2006-09-01,"Oklahoma",195
2006-09-08,"Oklahoma",189
2006-09-15,"Oklahoma",193
2006-09-22,"Oklahoma",196
2006-09-29,"Oklahoma",191
2006-10-06,"Oklahoma",186
2006-10-13,"Oklahoma",178
2006-10-20,"Oklahoma",186
2006-10-27,"Oklahoma",187
2006-11-03,"Oklahoma",190
2006-11-10,"Oklahoma",176
2006-11-17,"Oklahoma",178
2006-11-22,"Oklahoma",181
2006-12-01,"Oklahoma",183
2006-12-08,"Oklahoma",179
2006-12-15,"Oklahoma",177
2006-12-22,"Oklahoma",180
2006-12-29,"Oklahoma",174
2007-01-05,"Oklahoma",176
2007-01-12,"Oklahoma",183
2007-01-19,"Oklahoma",171
2007-01-26,"Oklahoma",168
2007-02-02,"Oklahoma",172
2007-02-09,"Oklahoma",183
2007-02-16,"Oklahoma",178
2007-02-23,"Oklahoma",182
2007-03-02,"Oklahoma",182
2007-03-09,"Oklahoma",187
2007-03-16,"Oklahoma",185
2007-03-23,"Oklahoma",178
2007-03-30,"Oklahoma",177
2007-04-06,"Oklahoma",173
2007-04-13,"Oklahoma",178
2007-04-20,"Oklahoma",178
2007-04-27,"Oklahoma",177
2007-05-04,"Oklahoma",186
2007-05-11,"Oklahoma",182
2007-05-18,"Oklahoma",182
2007-05-25,"Oklahoma",194
2007-06-01,"Oklahoma",194
2007-06-08,"Oklahoma",188
2007-06-15,"Oklahoma",197
2007-06-22,"Oklahoma",195
2007-06-29,"Oklahoma",192
2007-07-06,"Oklahoma",191
2007-07-13,"Oklahoma",186
2007-07-20,"Oklahoma",189
2007-07-27,"Oklahoma",188
2007-08-03,"Oklahoma",187
2007-08-10,"Oklahoma",190
2007-08-17,"Oklahoma",190
2007-08-24,"Oklahoma",194
2007-08-31,"Oklahoma",198
2007-09-07,"Oklahoma",193
2007-09-14,"Oklahoma",197
2007-09-21,"Oklahoma",194
2007-09-28,"Oklahoma",194
2007-10-05,"Oklahoma",198
2007-10-12,"Oklahoma",200
2007-10-19,"Oklahoma",191
2007-10-26,"Oklahoma",188
2007-11-02,"Oklahoma",193
2007-11-09,"Oklahoma",198
2007-11-16,"Oklahoma",196
2007-11-21,"Oklahoma",199
2007-11-30,"Oklahoma",203
2007-12-07,"Oklahoma",201
2007-12-14,"Oklahoma",196
2007-12-21,"Oklahoma",196
2007-12-28,"Oklahoma",198
2008-01-04,"Oklahoma",197
2008-01-11,"Oklahoma",190
2008-01-18,"Oklahoma",187
2008-01-25,"Oklahoma",195
2008-02-01,"Oklahoma",193
2008-02-08,"Oklahoma",190
2008-02-15,"Oklahoma",195
2008-02-22,"Oklahoma",201
2008-02-29,"Oklahoma",200
2008-03-07,"Oklahoma",201
2008-03-14,"Oklahoma",203
2008-03-21,"Oklahoma",205
2008-03-28,"Oklahoma",213
2008-04-04,"Oklahoma",206
2008-04-11,"Oklahoma",210
2008-04-18,"Oklahoma",214
2008-04-25,"Oklahoma",214
2008-05-02,"Oklahoma",210
2008-05-09,"Oklahoma",210
2008-05-16,"Oklahoma",205
2008-05-23,"Oklahoma",207
2008-05-30,"Oklahoma",208
2008-06-06,"Oklahoma",207
2008-06-13,"Oklahoma",213
2008-06-20,"Oklahoma",207
2008-06-27,"Oklahoma",200
2008-07-04,"Oklahoma",209
2008-07-11,"Oklahoma",200
2008-07-18,"Oklahoma",205
2008-07-25,"Oklahoma",207
2008-08-01,"Oklahoma",207
2008-08-08,"Oklahoma",208
2008-08-15,"Oklahoma",208
2008-08-22,"Oklahoma",212
2008-08-29,"Oklahoma",215
2008-09-05,"Oklahoma",219
2008-09-12,"Oklahoma",216
2008-09-19,"Oklahoma",211
2008-09-26,"Oklahoma",202
2008-10-03,"Oklahoma",199
2008-10-10,"Oklahoma",205
2008-10-17,"Oklahoma",193
2008-10-24,"Oklahoma",187
2008-10-31,"Oklahoma",197
2008-11-07,"Oklahoma",195
2008-11-14,"Oklahoma",189
2008-11-21,"Oklahoma",190
2008-11-26,"Oklahoma",176
2008-12-05,"Oklahoma",175
2008-12-12,"Oklahoma",168
2008-12-19,"Oklahoma",165
2008-12-26,"Oklahoma",159
2009-01-02,"Oklahoma",159
2009-01-09,"Oklahoma",155
2009-01-16,"Oklahoma",154
2009-01-23,"Oklahoma",149
2009-01-30,"Oklahoma",144
2009-02-06,"Oklahoma",135
2009-02-13,"Oklahoma",134
2009-02-20,"Oklahoma",130
2009-02-27,"Oklahoma",120
2009-03-06,"Oklahoma",115
2009-03-13,"Oklahoma",110
2009-03-20,"Oklahoma",116
2009-03-27,"Oklahoma",110
2009-04-03,"Oklahoma",106
2009-04-09,"Oklahoma",102
2009-04-17,"Oklahoma",91
2009-04-24,"Oklahoma",90
2009-05-01,"Oklahoma",88
2009-05-08,"Oklahoma",84
2009-05-15,"Oklahoma",84
2009-05-22,"Oklahoma",76
2009-05-29,"Oklahoma",76
2009-06-05,"Oklahoma",76
2009-06-12,"Oklahoma",76
2009-06-19,"Oklahoma",77
2009-06-26,"Oklahoma",79
2009-07-02,"Oklahoma",82
2009-07-10,"Oklahoma",82
2009-07-11,"Oklahoma",82
2009-07-24,"Oklahoma",79
2009-07-31,"Oklahoma",75
2009-08-07,"Oklahoma",79
2009-08-14,"Oklahoma",76
2009-08-21,"Oklahoma",80
2009-08-28,"Oklahoma",79
2009-09-04,"Oklahoma",79
2009-09-11,"Oklahoma",74
2009-09-18,"Oklahoma",69
2009-09-25,"Oklahoma",76
2009-10-02,"Oklahoma",74
2009-10-09,"Oklahoma",76
2009-10-16,"Oklahoma",74
2009-10-23,"Oklahoma",73
2009-10-30,"Oklahoma",77
2009-11-06,"Oklahoma",78
2009-11-13,"Oklahoma",77
2009-11-20,"Oklahoma",79
2009-11-25,"Oklahoma",86
2009-12-04,"Oklahoma",87
2009-12-11,"Oklahoma",93
2009-12-18,"Oklahoma",93
2009-12-23,"Oklahoma",95
2009-12-31,"Oklahoma",95
2010-01-08,"Oklahoma",98
2010-01-15,"Oklahoma",101
2010-01-22,"Oklahoma",105
2010-01-29,"Oklahoma",112
2010-02-05,"Oklahoma",115
2010-02-12,"Oklahoma",116
2010-02-19,"Oklahoma",113
2010-02-26,"Oklahoma",111
2010-03-05,"Oklahoma",112
2010-03-12,"Oklahoma",110
2010-03-19,"Oklahoma",115
2010-03-26,"Oklahoma",119
2010-04-01,"Oklahoma",119
2010-04-09,"Oklahoma",116
2010-04-16,"Oklahoma",119
2010-04-23,"Oklahoma",120
2010-04-30,"Oklahoma",122
2010-05-07,"Oklahoma",120
2010-05-14,"Oklahoma",124
2010-05-21,"Oklahoma",129
2010-05-28,"Oklahoma",124
2010-06-04,"Oklahoma",121
2010-06-11,"Oklahoma",128
2010-06-18,"Oklahoma",123
2010-06-25,"Oklahoma",126
2010-07-02,"Oklahoma",128
2010-07-09,"Oklahoma",127
2010-07-16,"Oklahoma",132
2010-07-23,"Oklahoma",132
2010-07-30,"Oklahoma",123
2010-08-06,"Oklahoma",127
2010-08-13,"Oklahoma",126
2010-08-20,"Oklahoma",142
2010-08-27,"Oklahoma",137
2010-09-03,"Oklahoma",132
2010-09-10,"Oklahoma",138
2010-09-17,"Oklahoma",132
2010-09-24,"Oklahoma",132
2010-10-01,"Oklahoma",132
2010-10-08,"Oklahoma",137
2010-10-15,"Oklahoma",146
2010-10-22,"Oklahoma",148
2010-10-29,"Oklahoma",147
2010-11-05,"Oklahoma",142
2010-11-12,"Oklahoma",140
2010-11-19,"Oklahoma",132
2010-11-24,"Oklahoma",142
2010-12-03,"Oklahoma",151
2010-12-10,"Oklahoma",153
2010-12-17,"Oklahoma",149
2010-12-22,"Oklahoma",158
2010-12-30,"Oklahoma",160
2011-01-07,"Oklahoma",164
2011-01-14,"Oklahoma",164
2011-01-21,"Oklahoma",168
2011-01-28,"Oklahoma",166
2011-02-04,"Oklahoma",165
2011-02-11,"Oklahoma",159
2011-02-18,"Oklahoma",158
2011-02-25,"Oklahoma",158
2011-03-04,"Oklahoma",163
2011-03-11,"Oklahoma",165
2011-03-18,"Oklahoma",159
2011-03-25,"Oklahoma",156
2011-04-01,"Oklahoma",175
2011-04-08,"Oklahoma",160
2011-04-15,"Oklahoma",170
2011-04-21,"Oklahoma",174
2011-04-29,"Oklahoma",183
2011-05-06,"Oklahoma",182
2011-05-13,"Oklahoma",180
2011-05-20,"Oklahoma",172
2011-05-27,"Oklahoma",173
2011-06-03,"Oklahoma",170
2011-06-10,"Oklahoma",166
2011-06-17,"Oklahoma",165
2011-06-24,"Oklahoma",176
2011-07-01,"Oklahoma",173
2011-07-08,"Oklahoma",176
2011-07-15,"Oklahoma",175
2011-07-22,"Oklahoma",177
2011-07-29,"Oklahoma",177
2011-08-05,"Oklahoma",186
2011-08-12,"Oklahoma",187
2011-08-19,"Oklahoma",198
2011-08-26,"Oklahoma",195
2011-09-02,"Oklahoma",195
2011-09-09,"Oklahoma",203
2011-09-16,"Oklahoma",199
2011-09-23,"Oklahoma",198
2011-09-30,"Oklahoma",196
2011-10-07,"Oklahoma",202
2011-10-14,"Oklahoma",197
2011-10-21,"Oklahoma",190
2011-10-28,"Oklahoma",193
2011-11-04,"Oklahoma",195
2011-11-11,"Oklahoma",196
2011-11-18,"Oklahoma",192
2011-11-25,"Oklahoma",197
2011-12-02,"Oklahoma",198
2011-12-09,"Oklahoma",196
2011-12-16,"Oklahoma",199
2011-12-22,"Oklahoma",196
2011-12-29,"Oklahoma",195
2012-01-06,"Oklahoma",192
2012-01-13,"Oklahoma",188
2012-01-20,"Oklahoma",197
2012-01-27,"Oklahoma",203
2012-02-03,"Oklahoma",205
2012-02-10,"Oklahoma",207
2012-02-17,"Oklahoma",208
2012-02-24,"Oklahoma",198
2012-03-02,"Oklahoma",201
2012-03-09,"Oklahoma",195
2012-03-16,"Oklahoma",207
2012-03-23,"Oklahoma",197
2012-03-30,"Oklahoma",198
2012-04-05,"Oklahoma",202
2012-04-13,"Oklahoma",196
2012-04-20,"Oklahoma",201
2012-04-27,"Oklahoma",198
2012-05-04,"Oklahoma",198
2012-05-11,"Oklahoma",201
2012-05-18,"Oklahoma",201
2012-05-25,"Oklahoma",199
2012-06-01,"Oklahoma",192
2012-06-08,"Oklahoma",194
2012-06-15,"Oklahoma",189
2012-06-22,"Oklahoma",190
2012-06-29,"Oklahoma",200
2012-07-06,"Oklahoma",201
2012-07-13,"Oklahoma",202
2012-07-20,"Oklahoma",202
2012-07-27,"Oklahoma",193
2012-08-03,"Oklahoma",199
2012-08-10,"Oklahoma",198
2012-08-17,"Oklahoma",198
2012-08-24,"Oklahoma",199
2012-08-31,"Oklahoma",201
2012-09-07,"Oklahoma",199
2012-09-14,"Oklahoma",201
2012-09-21,"Oklahoma",200
2012-09-28,"Oklahoma",191
2012-10-05,"Oklahoma",190
2012-10-12,"Oklahoma",191
2012-10-19,"Oklahoma",189
2012-10-26,"Oklahoma",186
2012-11-02,"Oklahoma",192
2012-11-09,"Oklahoma",191
2012-11-16,"Oklahoma",189
2012-11-21,"Oklahoma",188
2012-11-30,"Oklahoma",188
2012-12-07,"Oklahoma",188
2012-12-14,"Oklahoma",185
2012-12-21,"Oklahoma",183
2012-12-28,"Oklahoma",183
2013-01-04,"Oklahoma",181
2013-01-11,"Oklahoma",185
2013-01-18,"Oklahoma",182
2013-01-25,"Oklahoma",190
2013-02-01,"Oklahoma",196
2013-02-08,"Oklahoma",196
2013-02-15,"Oklahoma",194
2013-02-22,"Oklahoma",185
2013-03-01,"Oklahoma",187
2013-03-08,"Oklahoma",180
2013-03-15,"Oklahoma",187
2013-03-22,"Oklahoma",183
2013-03-28,"Oklahoma",192
2013-04-05,"Oklahoma",179
2013-04-12,"Oklahoma",185
2013-04-19,"Oklahoma",180
2013-04-26,"Oklahoma",183
2013-05-03,"Oklahoma",188
2013-05-10,"Oklahoma",190
2013-05-17,"Oklahoma",187
2013-05-24,"Oklahoma",186
2013-05-31,"Oklahoma",188
2013-06-07,"Oklahoma",183
2013-06-14,"Oklahoma",183
2013-06-21,"Oklahoma",178
2013-06-28,"Oklahoma",173
2013-07-03,"Oklahoma",174
2013-07-12,"Oklahoma",169
2013-07-19,"Oklahoma",171
2013-07-26,"Oklahoma",176
2013-08-02,"Oklahoma",168
2013-08-09,"Oklahoma",168
2013-08-16,"Oklahoma",169
2013-08-23,"Oklahoma",169
2013-08-30,"Oklahoma",170
2013-09-06,"Oklahoma",170
2013-09-13,"Oklahoma",164
2013-09-20,"Oklahoma",162
2013-09-27,"Oklahoma",166
2013-10-04,"Oklahoma",171
2013-10-11,"Oklahoma",178
2013-10-18,"Oklahoma",176
2013-10-25,"Oklahoma",175
2013-11-01,"Oklahoma",176
2013-11-08,"Oklahoma",172
2013-11-15,"Oklahoma",176
2013-11-22,"Oklahoma",172
2013-11-27,"Oklahoma",175
2013-12-06,"Oklahoma",180
2013-12-13,"Oklahoma",174
2013-12-20,"Oklahoma",174
2013-12-27,"Oklahoma",172
2014-01-03,"Oklahoma",169
2014-01-10,"Oklahoma",183
2014-01-17,"Oklahoma",186
2014-01-24,"Oklahoma",187
2014-01-31,"Oklahoma",185
2014-02-07,"Oklahoma",185
2014-02-14,"Oklahoma",182
2014-02-21,"Oklahoma",181
2014-02-28,"Oklahoma",181
2014-03-07,"Oklahoma",182
2014-03-14,"Oklahoma",186
2014-03-21,"Oklahoma",183
2014-03-28,"Oklahoma",188
2014-04-04,"Oklahoma",193
2014-04-11,"Oklahoma",192
2014-04-17,"Oklahoma",187
2014-04-25,"Oklahoma",192
2014-05-02,"Oklahoma",195
2014-05-09,"Oklahoma",192
2014-05-16,"Oklahoma",195
2014-05-23,"Oklahoma",191
2014-05-30,"Oklahoma",199
2014-06-06,"Oklahoma",198
2014-06-13,"Oklahoma",200
2014-06-20,"Oklahoma",200
2014-06-27,"Oklahoma",208
2014-07-03,"Oklahoma",209
2014-07-11,"Oklahoma",198
2014-07-18,"Oklahoma",200
2014-07-25,"Oklahoma",204
2014-08-01,"Oklahoma",209
2014-08-08,"Oklahoma",211
2014-08-15,"Oklahoma",209
2014-08-22,"Oklahoma",208
2014-08-29,"Oklahoma",212
2014-09-05,"Oklahoma",213
2014-09-12,"Oklahoma",213
2014-09-19,"Oklahoma",215
2014-09-26,"Oklahoma",213
2014-10-03,"Oklahoma",212
2014-10-10,"Oklahoma",211
2014-10-17,"Oklahoma",204
2014-10-24,"Oklahoma",204
2014-10-31,"Oklahoma",208
2014-11-07,"Oklahoma",208
2014-11-14,"Oklahoma",207
2014-11-21,"Oklahoma",214
2014-11-26,"Oklahoma",214
2014-12-05,"Oklahoma",211
2014-12-12,"Oklahoma",211
2014-12-19,"Oklahoma",205
2014-12-26,"Oklahoma",209
2015-01-02,"Oklahoma",209
2015-01-09,"Oklahoma",206
2015-01-16,"Oklahoma",201
2015-01-23,"Oklahoma",193
2015-01-30,"Oklahoma",183
2015-02-06,"Oklahoma",176
2015-02-13,"Oklahoma",171
2015-02-20,"Oklahoma",155
2015-02-27,"Oklahoma",146
2015-03-06,"Oklahoma",139
2015-03-13,"Oklahoma",134
2015-03-20,"Oklahoma",136
2015-03-27,"Oklahoma",133
2015-04-02,"Oklahoma",129
2015-04-10,"Oklahoma",124
2015-04-17,"Oklahoma",118
2015-04-24,"Oklahoma",115
2015-05-01,"Oklahoma",108
2015-05-08,"Oklahoma",102
2015-05-15,"Oklahoma",103
2015-05-22,"Oklahoma",104
2015-05-29,"Oklahoma",106
2015-06-05,"Oklahoma",106
2015-06-12,"Oklahoma",107
2015-06-19,"Oklahoma",105
2015-06-26,"Oklahoma",105
2015-07-02,"Oklahoma",106
2015-07-10,"Oklahoma",106
2015-07-17,"Oklahoma",105
2015-07-24,"Oklahoma",107
2015-07-31,"Oklahoma",107
2015-08-07,"Oklahoma",107
2015-08-14,"Oklahoma",103
2015-08-21,"Oklahoma",106
2015-08-28,"Oklahoma",105
2015-09-04,"Oklahoma",106
2015-09-11,"Oklahoma",106
2015-09-18,"Oklahoma",106
2015-09-25,"Oklahoma",105
2015-10-02,"Oklahoma",97
2015-10-09,"Oklahoma",91
2015-10-16,"Oklahoma",89
2015-10-23,"Oklahoma",90
2015-10-30,"Oklahoma",84
2015-11-06,"Oklahoma",83
2015-11-13,"Oklahoma",85
2015-11-20,"Oklahoma",81
2015-11-25,"Oklahoma",82
2015-12-04,"Oklahoma",84
2015-12-11,"Oklahoma",85
2015-12-18,"Oklahoma",86
2015-12-23,"Oklahoma",88
2015-12-31,"Oklahoma",87
2016-01-08,"Oklahoma",83
2016-01-15,"Oklahoma",87
2016-01-22,"Oklahoma",87
2016-01-29,"Oklahoma",88
2016-02-05,"Oklahoma",80
2016-02-12,"Oklahoma",76
2016-02-19,"Oklahoma",73
2016-02-26,"Oklahoma",73
2016-03-04,"Oklahoma",70
2016-03-11,"Oklahoma",67
2016-03-18,"Oklahoma",66
2016-03-24,"Oklahoma",63
2016-04-01,"Oklahoma",61
2016-04-08,"Oklahoma",63
2016-04-15,"Oklahoma",63
2016-04-22,"Oklahoma",63
2016-04-29,"Oklahoma",60
2016-05-06,"Oklahoma",57
2016-05-13,"Oklahoma",56
2016-05-20,"Oklahoma",57
2016-05-27,"Oklahoma",59
2016-06-03,"Oklahoma",57
2016-06-10,"Oklahoma",58
2016-06-17,"Oklahoma",58
2016-06-24,"Oklahoma",54
2016-07-01,"Oklahoma",58
2016-07-08,"Oklahoma",59
2016-07-15,"Oklahoma",59
2016-07-22,"Oklahoma",59
2016-07-29,"Oklahoma",60
2016-08-05,"Oklahoma",61
2016-08-12,"Oklahoma",61
2016-08-19,"Oklahoma",62
2016-08-26,"Oklahoma",62
2016-09-02,"Oklahoma",66
2016-09-09,"Oklahoma",62
2016-09-16,"Oklahoma",65
2016-09-23,"Oklahoma",67
2016-09-30,"Oklahoma",68
2016-10-07,"Oklahoma",70
2016-10-14,"Oklahoma",73
2016-10-21,"Oklahoma",73
2016-10-28,"Oklahoma",73
2016-11-04,"Oklahoma",76
2016-11-11,"Oklahoma",75
2016-11-18,"Oklahoma",79
2016-11-23,"Oklahoma",79
2016-12-02,"Oklahoma",81
2016-12-09,"Oklahoma",80
2016-12-16,"Oklahoma",78
2016-12-23,"Oklahoma",84
2016-12-30,"Oklahoma",86
2017-01-06,"Oklahoma",86
2017-01-13,"Oklahoma",84
2017-01-20,"Oklahoma",91
2017-01-27,"Oklahoma",96
2017-02-03,"Oklahoma",102
2017-02-10,"Oklahoma",102
2017-02-17,"Oklahoma",101
2017-02-24,"Oklahoma",101
2017-03-03,"Oklahoma",98
2017-03-10,"Oklahoma",101
2017-03-17,"Oklahoma",111
2017-03-24,"Oklahoma",118
2017-03-31,"Oklahoma",118
2017-04-07,"Oklahoma",122
2017-04-13,"Oklahoma",125
2017-04-21,"Oklahoma",124
2017-04-28,"Oklahoma",127
2017-05-05,"Oklahoma",120
2017-05-12,"Oklahoma",118
2017-05-19,"Oklahoma",122
2017-05-26,"Oklahoma",123
2017-06-02,"Oklahoma",126
2017-06-09,"Oklahoma",131
2017-06-16,"Oklahoma",127
2017-06-23,"Oklahoma",132
2017-06-30,"Oklahoma",132
2017-07-07,"Oklahoma",136
2017-07-14,"Oklahoma",134
2017-07-21,"Oklahoma",131
2017-07-28,"Oklahoma",134
2017-08-04,"Oklahoma",132
2017-08-11,"Oklahoma",132
2017-08-18,"Oklahoma",131
2017-08-25,"Oklahoma",130
2017-09-01,"Oklahoma",130
2017-09-08,"Oklahoma",130
2017-09-15,"Oklahoma",130
2017-09-22,"Oklahoma",127
2017-09-29,"Oklahoma",124
2017-10-06,"Oklahoma",127
2017-10-13,"Oklahoma",124
2017-10-20,"Oklahoma",124
2017-10-27,"Oklahoma",125
2017-11-03,"Oklahoma",117
2017-11-10,"Oklahoma",123
2017-11-17,"Oklahoma",122
2017-11-22,"Oklahoma",122
2017-12-01,"Oklahoma",122
2017-12-08,"Oklahoma",121
2017-12-15,"Oklahoma",121
2017-12-22,"Oklahoma",120
2017-12-29,"Oklahoma",120
2018-01-05,"Oklahoma",118
2018-01-12,"Oklahoma",121
2018-01-19,"Oklahoma",121
2018-01-26,"Oklahoma",117
2018-02-02,"Oklahoma",117
2018-02-09,"Oklahoma",118
2018-02-16,"Oklahoma",123
2018-02-23,"Oklahoma",121
2018-03-02,"Oklahoma",124
2018-03-09,"Oklahoma",120
2018-03-16,"Oklahoma",124
2018-03-23,"Oklahoma",120
2018-03-29,"Oklahoma",121
2018-04-06,"Oklahoma",126
2018-04-13,"Oklahoma",128
2018-04-20,"Oklahoma",127
2018-04-27,"Oklahoma",133
2018-05-04,"Oklahoma",135
2018-05-11,"Oklahoma",138
2018-05-18,"Oklahoma",138
2018-05-25,"Oklahoma",140
2018-06-01,"Oklahoma",142
2018-06-08,"Oklahoma",140
2018-06-15,"Oklahoma",140
2018-06-22,"Oklahoma",138
2018-06-29,"Oklahoma",140
2018-07-06,"Oklahoma",141
2018-07-13,"Oklahoma",141
2018-07-20,"Oklahoma",138
2018-07-27,"Oklahoma",137
2018-08-03,"Oklahoma",137
2018-08-10,"Oklahoma",139
2018-08-17,"Oklahoma",140
2018-08-24,"Oklahoma",140
2018-08-31,"Oklahoma",139
2018-09-07,"Oklahoma",137
2018-09-14,"Oklahoma",139
2018-09-21,"Oklahoma",136
2018-09-28,"Oklahoma",141
2018-10-05,"Oklahoma",143
2018-10-12,"Oklahoma",142
2018-10-19,"Oklahoma",141
2018-10-26,"Oklahoma",141
2018-11-02,"Oklahoma",144
2018-11-09,"Oklahoma",148
2018-11-16,"Oklahoma",146
2018-11-21,"Oklahoma",144
2018-11-30,"Oklahoma",145
2018-12-07,"Oklahoma",142
2018-12-14,"Oklahoma",140
2018-12-21,"Oklahoma",141
2018-12-28,"Oklahoma",140
2019-01-04,"Oklahoma",140
2019-01-11,"Oklahoma",136
2019-01-18,"Oklahoma",126
2019-01-25,"Oklahoma",126
2019-02-01,"Oklahoma",122
2019-02-08,"Oklahoma",120
2019-02-15,"Oklahoma",119
2019-02-22,"Oklahoma",117
2019-03-01,"Oklahoma",115
2019-03-08,"Oklahoma",116
2019-03-15,"Oklahoma",111
2019-03-22,"Oklahoma",109
2019-03-29,"Oklahoma",108
2019-04-05,"Oklahoma",107
2019-04-12,"Oklahoma",104
2019-04-18,"Oklahoma",102
2019-04-26,"Oklahoma",102
2019-05-03,"Oklahoma",103
2019-05-10,"Oklahoma",105
2019-05-17,"Oklahoma",103
2019-05-24,"Oklahoma",103
2019-05-31,"Oklahoma",102
2019-06-07,"Oklahoma",101
2019-06-14,"Oklahoma",101
2019-06-21,"Oklahoma",100
2019-06-28,"Oklahoma",102
2019-07-03,"Oklahoma",97
2019-07-12,"Oklahoma",98
2019-07-19,"Oklahoma",95
2019-07-26,"Oklahoma",93
2019-08-02,"Oklahoma",88
2019-08-09,"Oklahoma",86
2019-08-16,"Oklahoma",85
2019-08-23,"Oklahoma",82
2019-08-30,"Oklahoma",80
2019-09-06,"Oklahoma",75
2019-09-13,"Oklahoma",76
2019-09-20,"Oklahoma",66
2019-09-27,"Oklahoma",66
2019-10-04,"Oklahoma",63
2019-10-11,"Oklahoma",62
2019-10-18,"Oklahoma",60
2019-10-25,"Oklahoma",54
2019-11-01,"Oklahoma",51
2019-11-08,"Oklahoma",51
2019-11-15,"Oklahoma",52
2019-11-22,"Oklahoma",52
2019-11-27,"Oklahoma",51
2019-12-06,"Oklahoma",50
2019-12-13,"Oklahoma",50
2019-12-20,"Oklahoma",51
2019-12-27,"Oklahoma",52
2020-01-03,"Oklahoma",51
2020-01-10,"Oklahoma",52
2020-01-17,"Oklahoma",53
2020-01-24,"Oklahoma",53
2020-01-31,"Oklahoma",53
2020-02-07,"Oklahoma",50
2020-02-14,"Oklahoma",50
2020-02-21,"Oklahoma",51
2020-02-28,"Oklahoma",48
2020-03-06,"Oklahoma",46
2020-03-13,"Oklahoma",46
2020-03-20,"Oklahoma",43
2020-03-27,"Oklahoma",39
2020-04-03,"Oklahoma",29
2020-04-09,"Oklahoma",26
2000-01-07,"Oregon",0
2000-01-14,"Oregon",0
2000-01-21,"Oregon",0
2000-01-28,"Oregon",0
2000-02-04,"Oregon",0
2000-02-11,"Oregon",0
2000-02-18,"Oregon",0
2000-02-25,"Oregon",0
2000-03-03,"Oregon",0
2000-03-10,"Oregon",0
2000-03-17,"Oregon",0
2000-03-24,"Oregon",0
2000-03-31,"Oregon",0
2000-04-07,"Oregon",0
2000-04-14,"Oregon",0
2000-04-20,"Oregon",0
2000-04-28,"Oregon",0
2000-05-05,"Oregon",0
2000-05-12,"Oregon",0
2000-05-19,"Oregon",0
2000-05-26,"Oregon",0
2000-06-02,"Oregon",0
2000-06-09,"Oregon",0
2000-06-16,"Oregon",0
2000-06-23,"Oregon",0
2000-06-30,"Oregon",0
2000-07-07,"Oregon",0
2000-07-14,"Oregon",0
2000-07-21,"Oregon",0
2000-07-28,"Oregon",0
2000-08-04,"Oregon",0
2000-08-11,"Oregon",0
2000-08-18,"Oregon",0
2000-08-25,"Oregon",0
2000-09-01,"Oregon",0
2000-09-08,"Oregon",0
2000-09-15,"Oregon",0
2000-09-22,"Oregon",0
2000-09-29,"Oregon",0
2000-10-06,"Oregon",0
2000-10-13,"Oregon",0
